date,train_id,trip_no,delay_minutes,is_weekend
2025-04-28,KMRL-2,2,0.29,0
2025-04-28,KMRL-2,3,0.56,0
2025-04-28,KMRL-2,4,0.26,0
2025-04-28,KMRL-2,5,3.13,0
2025-04-28,KMRL-2,6,0.54,0
2025-04-28,KMRL-2,7,1.09,0
2025-04-28,KMRL-2,8,0.96,0
2025-04-28,KMRL-3,1,0.54,0
2025-04-28,KMRL-3,2,0.22,0
2025-04-28,KMRL-3,3,0.57,0
2025-04-28,KMRL-3,4,0.91,0
2025-04-28,KMRL-3,5,0.49,0
2025-04-28,KMRL-3,6,0.07,0
2025-04-28,KMRL-3,7,0.01,0
2025-04-28,KMRL-4,1,0.32,0
2025-04-28,KMRL-4,2,0.13,0
2025-04-28,KMRL-4,3,1.89,0
2025-04-28,KMRL-4,4,0.15,0
2025-04-28,KMRL-4,5,0.4,0
2025-04-28,KMRL-4,6,1.0,0
2025-04-28,KMRL-4,7,1.35,0
2025-04-28,KMRL-4,8,0.52,0
2025-04-28,KMRL-4,9,0.16,0
2025-04-28,KMRL-5,1,0.25,0
2025-04-28,KMRL-5,2,0.43,0
2025-04-28,KMRL-5,3,0.36,0
2025-04-28,KMRL-5,4,0.34,0
2025-04-28,KMRL-5,5,0.11,0
2025-04-28,KMRL-5,6,1.96,0
2025-04-28,KMRL-5,7,0.02,0
2025-04-28,KMRL-5,8,0.46,0
2025-04-28,KMRL-5,9,3.14,0
2025-04-28,KMRL-6,1,0.86,0
2025-04-28,KMRL-6,2,0.35,0
2025-04-28,KMRL-6,3,0.13,0
2025-04-28,KMRL-6,4,2.66,0
2025-04-28,KMRL-6,5,0.01,0
2025-04-28,KMRL-6,6,0.92,0
2025-04-28,KMRL-6,7,1.7,0
2025-04-28,KMRL-6,8,0.02,0
2025-04-28,KMRL-6,9,1.03,0
2025-04-28,KMRL-7,1,13.51,0
2025-04-28,KMRL-7,2,2.04,0
2025-04-28,KMRL-7,3,1.07,0
2025-04-28,KMRL-7,4,4.15,0
2025-04-28,KMRL-7,5,1.62,0
2025-04-28,KMRL-7,6,2.77,0
2025-04-28,KMRL-7,7,1.77,0
2025-04-28,KMRL-7,8,0.08,0
2025-04-28,KMRL-7,9,0.48,0
2025-04-28,KMRL-8,1,0.07,0
2025-04-28,KMRL-8,2,0.09,0
2025-04-28,KMRL-8,3,0.01,0
2025-04-28,KMRL-8,4,0.44,0
2025-04-28,KMRL-8,5,0.16,0
2025-04-28,KMRL-8,6,1.55,0
2025-04-28,KMRL-8,7,1.11,0
2025-04-28,KMRL-8,8,0.68,0
2025-04-28,KMRL-8,9,0.54,0
2025-04-28,KMRL-9,1,0.59,0
2025-04-28,KMRL-9,2,1.29,0
2025-04-28,KMRL-9,3,2.05,0
2025-04-28,KMRL-9,4,3.05,0
2025-04-28,KMRL-9,5,0.17,0
2025-04-28,KMRL-9,6,2.47,0
2025-04-28,KMRL-9,7,2.72,0
2025-04-28,KMRL-9,8,1.64,0
2025-04-28,KMRL-9,9,0.48,0
2025-04-28,KMRL-10,1,2.71,0
2025-04-28,KMRL-10,2,2.45,0
2025-04-28,KMRL-10,3,2.26,0
2025-04-28,KMRL-10,4,2.16,0
2025-04-28,KMRL-10,5,0.41,0
2025-04-28,KMRL-10,6,0.71,0
2025-04-28,KMRL-10,7,0.36,0
2025-04-28,KMRL-10,8,0.97,0
2025-04-28,KMRL-10,9,1.07,0
2025-04-28,KMRL-11,1,0.22,0
2025-04-28,KMRL-11,2,0.19,0
2025-04-28,KMRL-11,3,1.06,0
2025-04-28,KMRL-11,4,1.37,0
2025-04-28,KMRL-11,5,0.32,0
2025-04-28,KMRL-11,6,0.29,0
2025-04-28,KMRL-11,7,1.49,0
2025-04-28,KMRL-12,1,0.78,0
2025-04-28,KMRL-12,2,0.28,0
2025-04-28,KMRL-12,3,1.0,0
2025-04-28,KMRL-12,4,0.34,0
2025-04-28,KMRL-12,5,0.71,0
2025-04-28,KMRL-12,6,3.93,0
2025-04-28,KMRL-12,7,0.29,0
2025-04-28,KMRL-12,8,2.13,0
2025-04-28,KMRL-13,1,0.77,0
2025-04-28,KMRL-13,2,1.55,0
2025-04-28,KMRL-13,3,1.23,0
2025-04-28,KMRL-13,4,3.06,0
2025-04-28,KMRL-13,5,0.13,0
2025-04-28,KMRL-13,6,1.97,0
2025-04-28,KMRL-13,7,2.86,0
2025-04-28,KMRL-13,8,1.28,0
2025-04-28,KMRL-14,1,0.09,0
2025-04-28,KMRL-14,2,0.22,0
2025-04-28,KMRL-14,3,0.91,0
2025-04-28,KMRL-14,4,1.81,0
2025-04-28,KMRL-14,5,0.44,0
2025-04-28,KMRL-14,6,0.66,0
2025-04-28,KMRL-14,7,0.21,0
2025-04-28,KMRL-14,8,0.43,0
2025-04-28,KMRL-15,1,0.33,0
2025-04-28,KMRL-15,2,0.85,0
2025-04-28,KMRL-15,3,3.34,0
2025-04-28,KMRL-15,4,1.34,0
2025-04-28,KMRL-15,5,0.17,0
2025-04-28,KMRL-15,6,0.69,0
2025-04-28,KMRL-15,7,0.05,0
2025-04-28,KMRL-15,8,0.23,0
2025-04-28,KMRL-16,1,0.15,0
2025-04-28,KMRL-16,2,0.33,0
2025-04-28,KMRL-16,3,0.91,0
2025-04-28,KMRL-16,4,0.55,0
2025-04-28,KMRL-16,5,2.16,0
2025-04-28,KMRL-16,6,0.19,0
2025-04-28,KMRL-16,7,0.36,0
2025-04-28,KMRL-16,8,0.32,0
2025-04-28,KMRL-16,9,0.22,0
2025-04-28,KMRL-17,1,3.99,0
2025-04-28,KMRL-17,2,0.39,0
2025-04-28,KMRL-17,3,2.26,0
2025-04-28,KMRL-17,4,0.4,0
2025-04-28,KMRL-17,5,0.18,0
2025-04-28,KMRL-17,6,0.1,0
2025-04-28,KMRL-17,7,1.55,0
2025-04-28,KMRL-17,8,0.03,0
2025-04-28,KMRL-17,9,2.67,0
2025-04-28,KMRL-18,1,0.43,0
2025-04-28,KMRL-18,2,0.23,0
2025-04-28,KMRL-18,3,0.77,0
2025-04-28,KMRL-18,4,0.11,0
2025-04-28,KMRL-18,5,0.06,0
2025-04-28,KMRL-18,6,1.41,0
2025-04-28,KMRL-18,7,0.44,0
2025-04-28,KMRL-18,8,0.58,0
2025-04-28,KMRL-18,9,0.16,0
2025-04-28,KMRL-19,1,0.13,0
2025-04-28,KMRL-19,2,0.92,0
2025-04-28,KMRL-19,3,1.41,0
2025-04-28,KMRL-19,4,2.9,0
2025-04-28,KMRL-19,5,1.39,0
2025-04-28,KMRL-19,6,3.05,0
2025-04-28,KMRL-19,7,0.25,0
2025-04-28,KMRL-19,8,0.13,0
2025-04-28,KMRL-19,9,0.35,0
2025-04-28,KMRL-20,1,5.17,0
2025-04-28,KMRL-20,2,4.99,0
2025-04-28,KMRL-20,3,0.53,0
2025-04-28,KMRL-20,4,0.11,0
2025-04-28,KMRL-20,5,4.05,0
2025-04-28,KMRL-20,6,6.77,0
2025-04-28,KMRL-20,7,4.91,0
2025-04-28,KMRL-21,1,0.45,0
2025-04-28,KMRL-21,2,1.75,0
2025-04-28,KMRL-21,3,2.83,0
2025-04-28,KMRL-21,4,0.59,0
2025-04-28,KMRL-21,5,1.5,0
2025-04-28,KMRL-21,6,0.76,0
2025-04-28,KMRL-21,7,0.51,0
2025-04-28,KMRL-21,8,6.99,0
2025-04-28,KMRL-22,1,1.95,0
2025-04-28,KMRL-22,2,0.47,0
2025-04-28,KMRL-22,3,0.12,0
2025-04-28,KMRL-22,4,1.04,0
2025-04-28,KMRL-22,5,0.24,0
2025-04-28,KMRL-22,6,0.15,0
2025-04-28,KMRL-22,7,0.38,0
2025-04-28,KMRL-23,1,0.6,0
2025-04-28,KMRL-23,2,0.08,0
2025-04-28,KMRL-23,3,0.68,0
2025-04-28,KMRL-23,4,0.01,0
2025-04-28,KMRL-23,5,1.78,0
2025-04-28,KMRL-23,6,2.03,0
2025-04-28,KMRL-23,7,1.06,0
2025-04-28,KMRL-23,8,0.5,0
2025-04-28,KMRL-24,1,0.24,0
2025-04-28,KMRL-24,2,1.09,0
2025-04-28,KMRL-24,3,2.15,0
2025-04-28,KMRL-24,4,0.14,0
2025-04-28,KMRL-24,5,0.5,0
2025-04-28,KMRL-24,6,0.3,0
2025-04-28,KMRL-24,7,0.35,0
2025-04-28,KMRL-25,1,1.04,0
2025-04-28,KMRL-25,2,6.06,0
2025-04-28,KMRL-25,3,0.6,0
2025-04-28,KMRL-25,4,1.36,0
2025-04-28,KMRL-25,5,6.05,0
2025-04-28,KMRL-25,6,1.29,0
2025-04-28,KMRL-25,7,3.98,0
2025-04-28,KMRL-25,8,0.12,0
2025-04-28,KMRL-26,1,2.45,0
2025-04-28,KMRL-26,2,0.17,0
2025-04-28,KMRL-26,3,3.13,0
2025-04-28,KMRL-26,4,0.15,0
2025-04-28,KMRL-26,5,0.47,0
2025-04-28,KMRL-26,6,0.3,0
2025-04-28,KMRL-26,7,0.45,0
2025-04-28,KMRL-26,8,0.23,0
2025-04-28,KMRL-27,1,2.69,0
2025-04-28,KMRL-27,2,0.29,0
2025-04-28,KMRL-27,3,0.85,0
2025-04-28,KMRL-27,4,0.12,0
2025-04-28,KMRL-27,5,1.39,0
2025-04-28,KMRL-27,6,0.63,0
2025-04-28,KMRL-27,7,3.11,0
2025-04-28,KMRL-28,1,0.44,0
2025-04-28,KMRL-28,2,0.17,0
2025-04-28,KMRL-28,3,0.34,0
2025-04-28,KMRL-28,4,1.07,0
2025-04-28,KMRL-28,5,0.86,0
2025-04-28,KMRL-28,6,1.21,0
2025-04-28,KMRL-28,7,0.06,0
2025-04-28,KMRL-29,1,0.69,0
2025-04-28,KMRL-29,2,2.15,0
2025-04-28,KMRL-29,3,0.09,0
2025-04-28,KMRL-29,4,0.08,0
2025-04-28,KMRL-29,5,1.01,0
2025-04-28,KMRL-29,6,0.3,0
2025-04-28,KMRL-29,7,0.86,0
2025-04-28,KMRL-29,8,0.63,0
2025-04-28,KMRL-29,9,3.42,0
2025-04-28,KMRL-30,1,7.7,0
2025-04-28,KMRL-30,2,3.97,0
2025-04-28,KMRL-30,3,1.06,0
2025-04-28,KMRL-30,4,1.06,0
2025-04-28,KMRL-30,5,7.49,0
2025-04-28,KMRL-30,6,3.08,0
2025-04-28,KMRL-30,7,5.45,0
2025-04-29,KMRL-1,1,0.48,0
2025-04-29,KMRL-1,2,0.09,0
2025-04-29,KMRL-1,3,0.32,0
2025-04-29,KMRL-1,4,0.14,0
2025-04-29,KMRL-1,5,1.22,0
2025-04-29,KMRL-1,6,0.96,0
2025-04-29,KMRL-1,7,0.07,0
2025-04-29,KMRL-1,8,0.78,0
2025-04-29,KMRL-2,1,1.66,0
2025-04-29,KMRL-2,2,0.96,0
2025-04-29,KMRL-2,3,0.57,0
2025-04-29,KMRL-2,4,0.3,0
2025-04-29,KMRL-2,5,1.74,0
2025-04-29,KMRL-2,6,0.44,0
2025-04-29,KMRL-2,7,1.55,0
2025-04-29,KMRL-2,8,1.22,0
2025-04-29,KMRL-3,1,1.36,0
2025-04-29,KMRL-3,2,3.67,0
2025-04-29,KMRL-3,3,1.11,0
2025-04-29,KMRL-3,4,0.03,0
2025-04-29,KMRL-3,5,0.18,0
2025-04-29,KMRL-3,6,0.03,0
2025-04-29,KMRL-3,7,0.17,0
2025-04-29,KMRL-3,8,0.05,0
2025-04-29,KMRL-4,1,0.56,0
2025-04-29,KMRL-4,2,0.02,0
2025-04-29,KMRL-4,3,0.51,0
2025-04-29,KMRL-4,4,1.83,0
2025-04-29,KMRL-4,5,1.1,0
2025-04-29,KMRL-4,6,2.31,0
2025-04-29,KMRL-4,7,0.21,0
2025-04-29,KMRL-4,8,0.61,0
2025-04-29,KMRL-5,1,0.31,0
2025-04-29,KMRL-5,2,0.54,0
2025-04-29,KMRL-5,3,0.65,0
2025-04-29,KMRL-5,4,0.03,0
2025-04-29,KMRL-5,5,0.21,0
2025-04-29,KMRL-5,6,0.98,0
2025-04-29,KMRL-5,7,1.19,0
2025-04-29,KMRL-6,1,0.67,0
2025-04-29,KMRL-6,2,0.25,0
2025-04-29,KMRL-6,3,0.42,0
2025-04-29,KMRL-6,4,0.08,0
2025-04-29,KMRL-6,5,2.45,0
2025-04-29,KMRL-6,6,1.62,0
2025-04-29,KMRL-6,7,0.05,0
2025-04-29,KMRL-6,8,0.15,0
2025-04-29,KMRL-6,9,0.7,0
2025-04-29,KMRL-7,1,0.53,0
2025-04-29,KMRL-7,2,5.45,0
2025-04-29,KMRL-7,3,2.82,0
2025-04-29,KMRL-7,4,0.64,0
2025-04-29,KMRL-7,5,0.01,0
2025-04-29,KMRL-7,6,3.21,0
2025-04-29,KMRL-7,7,1.1,0
2025-04-29,KMRL-7,8,2.06,0
2025-04-29,KMRL-8,1,0.27,0
2025-04-29,KMRL-8,2,0.12,0
2025-04-29,KMRL-8,3,0.9,0
2025-04-29,KMRL-8,4,0.48,0
2025-04-29,KMRL-8,5,0.21,0
2025-04-29,KMRL-8,6,0.12,0
2025-04-29,KMRL-8,7,0.69,0
2025-04-29,KMRL-8,8,1.03,0
2025-04-29,KMRL-9,1,0.67,0
2025-04-29,KMRL-9,2,2.66,0
2025-04-29,KMRL-9,3,0.4,0
2025-04-29,KMRL-9,4,0.83,0
2025-04-29,KMRL-9,5,2.73,0
2025-04-29,KMRL-9,6,2.16,0
2025-04-29,KMRL-9,7,0.63,0
2025-04-29,KMRL-9,8,0.26,0
2025-04-29,KMRL-10,1,0.15,0
2025-04-29,KMRL-10,2,6.37,0
2025-04-29,KMRL-10,3,0.27,0
2025-04-29,KMRL-10,4,0.43,0
2025-04-29,KMRL-10,5,0.95,0
2025-04-29,KMRL-10,6,2.06,0
2025-04-29,KMRL-10,7,5.46,0
2025-04-29,KMRL-11,1,0.23,0
2025-04-29,KMRL-11,2,0.63,0
2025-04-29,KMRL-11,3,0.08,0
2025-04-29,KMRL-11,4,0.5,0
2025-04-29,KMRL-11,5,0.16,0
2025-04-29,KMRL-11,6,0.19,0
2025-04-29,KMRL-11,7,0.37,0
2025-04-29,KMRL-11,8,1.15,0
2025-04-29,KMRL-12,1,1.09,0
2025-04-29,KMRL-12,2,0.43,0
2025-04-29,KMRL-12,3,0.1,0
2025-04-29,KMRL-12,4,0.26,0
2025-04-29,KMRL-12,5,0.56,0
2025-04-29,KMRL-12,6,1.63,0
2025-04-29,KMRL-12,7,2.76,0
2025-04-29,KMRL-12,8,0.81,0
2025-04-29,KMRL-12,9,0.35,0
2025-04-29,KMRL-13,1,2.36,0
2025-04-29,KMRL-13,2,0.82,0
2025-04-29,KMRL-13,3,1.96,0
2025-04-29,KMRL-13,4,0.56,0
2025-04-29,KMRL-13,5,0.62,0
2025-04-29,KMRL-13,6,0.16,0
2025-04-29,KMRL-13,7,1.09,0
2025-04-29,KMRL-13,8,1.93,0
2025-04-29,KMRL-13,9,3.11,0
2025-04-29,KMRL-14,1,1.33,0
2025-04-29,KMRL-14,2,3.91,0
2025-04-29,KMRL-14,3,0.07,0
2025-04-29,KMRL-14,4,0.54,0
2025-04-29,KMRL-14,5,0.59,0
2025-04-29,KMRL-14,6,1.31,0
2025-04-29,KMRL-14,7,0.25,0
2025-04-29,KMRL-14,8,0.06,0
2025-04-29,KMRL-15,1,0.3,0
2025-04-29,KMRL-15,2,3.3,0
2025-04-29,KMRL-15,3,1.84,0
2025-04-29,KMRL-15,4,0.4,0
2025-04-29,KMRL-15,5,1.67,0
2025-04-29,KMRL-15,6,0.03,0
2025-04-29,KMRL-15,7,0.3,0
2025-04-29,KMRL-15,8,1.04,0
2025-04-29,KMRL-16,1,0.2,0
2025-04-29,KMRL-16,2,0.18,0
2025-04-29,KMRL-16,3,1.58,0
2025-04-29,KMRL-16,4,0.77,0
2025-04-29,KMRL-16,5,3.61,0
2025-04-29,KMRL-16,6,0.12,0
2025-04-29,KMRL-16,7,0.35,0
2025-04-29,KMRL-17,1,0.3,0
2025-04-29,KMRL-17,2,1.7,0
2025-04-29,KMRL-17,3,0.24,0
2025-04-29,KMRL-17,4,0.35,0
2025-04-29,KMRL-17,5,0.12,0
2025-04-29,KMRL-17,6,1.19,0
2025-04-29,KMRL-17,7,0.22,0
2025-04-29,KMRL-17,8,0.06,0
2025-04-29,KMRL-18,1,0.46,0
2025-04-29,KMRL-18,2,0.4,0
2025-04-29,KMRL-18,3,0.16,0
2025-04-29,KMRL-18,4,0.11,0
2025-04-29,KMRL-18,5,1.81,0
2025-04-29,KMRL-18,6,0.06,0
2025-04-29,KMRL-18,7,0.08,0
2025-04-29,KMRL-19,1,0.56,0
2025-04-29,KMRL-19,2,6.11,0
2025-04-29,KMRL-19,3,0.18,0
2025-04-29,KMRL-19,4,3.39,0
2025-04-29,KMRL-19,5,4.45,0
2025-04-29,KMRL-19,6,0.95,0
2025-04-29,KMRL-19,7,0.7,0
2025-04-29,KMRL-19,8,2.26,0
2025-04-29,KMRL-19,9,2.43,0
2025-04-29,KMRL-20,1,5.3,0
2025-04-29,KMRL-20,2,6.21,0
2025-04-29,KMRL-20,3,1.09,0
2025-04-29,KMRL-20,4,4.07,0
2025-04-29,KMRL-20,5,0.51,0
2025-04-29,KMRL-20,6,2.5,0
2025-04-29,KMRL-20,7,3.32,0
2025-04-29,KMRL-21,1,0.35,0
2025-04-29,KMRL-21,2,0.16,0
2025-04-29,KMRL-21,3,0.43,0
2025-04-29,KMRL-21,4,1.09,0
2025-04-29,KMRL-21,5,4.38,0
2025-04-29,KMRL-21,6,1.52,0
2025-04-29,KMRL-21,7,2.76,0
2025-04-29,KMRL-22,1,0.15,0
2025-04-29,KMRL-22,2,0.09,0
2025-04-29,KMRL-22,3,0.22,0
2025-04-29,KMRL-22,4,0.3,0
2025-04-29,KMRL-22,5,0.64,0
2025-04-29,KMRL-22,6,1.7,0
2025-04-29,KMRL-22,7,0.44,0
2025-04-29,KMRL-22,8,0.59,0
2025-04-29,KMRL-23,1,0.0,0
2025-04-29,KMRL-23,2,0.03,0
2025-04-29,KMRL-23,3,0.07,0
2025-04-29,KMRL-23,4,0.96,0
2025-04-29,KMRL-23,5,0.53,0
2025-04-29,KMRL-23,6,0.17,0
2025-04-29,KMRL-23,7,0.72,0
2025-04-29,KMRL-23,8,0.63,0
2025-04-29,KMRL-23,9,0.07,0
2025-04-29,KMRL-24,1,0.82,0
2025-04-29,KMRL-24,2,1.17,0
2025-04-29,KMRL-24,3,0.27,0
2025-04-29,KMRL-24,4,0.93,0
2025-04-29,KMRL-24,5,0.18,0
2025-04-29,KMRL-24,6,1.13,0
2025-04-29,KMRL-24,7,1.94,0
2025-04-29,KMRL-25,1,1.17,0
2025-04-29,KMRL-25,2,0.56,0
2025-04-29,KMRL-25,3,1.02,0
2025-04-29,KMRL-25,4,0.58,0
2025-04-29,KMRL-25,5,0.0,0
2025-04-29,KMRL-25,6,2.1,0
2025-04-29,KMRL-25,7,0.09,0
2025-04-29,KMRL-25,8,0.47,0
2025-04-29,KMRL-25,9,2.56,0
2025-04-29,KMRL-26,1,0.88,0
2025-04-29,KMRL-26,2,0.06,0
2025-04-29,KMRL-26,3,0.86,0
2025-04-29,KMRL-26,4,2.13,0
2025-04-29,KMRL-26,5,0.06,0
2025-04-29,KMRL-26,6,0.43,0
2025-04-29,KMRL-26,7,1.05,0
2025-04-29,KMRL-27,1,0.88,0
2025-04-29,KMRL-27,2,0.21,0
2025-04-29,KMRL-27,3,0.14,0
2025-04-29,KMRL-27,4,1.23,0
2025-04-29,KMRL-27,5,2.5,0
2025-04-29,KMRL-27,6,1.17,0
2025-04-29,KMRL-27,7,2.64,0
2025-04-29,KMRL-27,8,0.74,0
2025-04-29,KMRL-27,9,2.12,0
2025-04-29,KMRL-28,1,0.94,0
2025-04-29,KMRL-28,2,1.92,0
2025-04-29,KMRL-28,3,0.14,0
2025-04-29,KMRL-28,4,1.35,0
2025-04-29,KMRL-28,5,0.18,0
2025-04-29,KMRL-28,6,0.02,0
2025-04-29,KMRL-28,7,0.58,0
2025-04-29,KMRL-29,1,0.31,0
2025-04-29,KMRL-29,2,0.04,0
2025-04-29,KMRL-29,3,3.14,0
2025-04-29,KMRL-29,4,0.88,0
2025-04-29,KMRL-29,5,1.86,0
2025-04-29,KMRL-29,6,5.6,0
2025-04-29,KMRL-29,7,0.4,0
2025-04-29,KMRL-29,8,0.24,0
2025-04-29,KMRL-29,9,0.16,0
2025-04-29,KMRL-30,1,2.53,0
2025-04-29,KMRL-30,2,3.26,0
2025-04-29,KMRL-30,3,2.24,0
2025-04-29,KMRL-30,4,1.71,0
2025-04-29,KMRL-30,5,0.64,0
2025-04-29,KMRL-30,6,2.04,0
2025-04-29,KMRL-30,7,0.31,0
2025-04-30,KMRL-1,1,1.6,0
2025-04-30,KMRL-1,2,0.04,0
2025-04-30,KMRL-1,3,0.38,0
2025-04-30,KMRL-1,4,0.08,0
2025-04-30,KMRL-1,5,1.19,0
2025-04-30,KMRL-1,6,0.3,0
2025-04-30,KMRL-1,7,0.1,0
2025-04-30,KMRL-1,8,0.61,0
2025-04-30,KMRL-1,9,1.98,0
2025-04-30,KMRL-2,1,1.91,0
2025-04-30,KMRL-2,2,0.23,0
2025-04-30,KMRL-2,3,1.02,0
2025-04-30,KMRL-2,4,0.02,0
2025-04-30,KMRL-2,5,0.11,0
2025-04-30,KMRL-2,6,0.55,0
2025-04-30,KMRL-2,7,0.21,0
2025-04-30,KMRL-3,1,1.28,0
2025-04-30,KMRL-3,2,2.14,0
2025-04-30,KMRL-3,3,0.0,0
2025-04-30,KMRL-3,4,0.21,0
2025-04-30,KMRL-3,5,0.46,0
2025-04-30,KMRL-3,6,0.66,0
2025-04-30,KMRL-3,7,1.98,0
2025-04-30,KMRL-3,8,1.78,0
2025-04-30,KMRL-4,1,0.81,0
2025-04-30,KMRL-4,2,0.24,0
2025-04-30,KMRL-4,3,1.22,0
2025-04-30,KMRL-4,4,0.18,0
2025-04-30,KMRL-4,5,2.69,0
2025-04-30,KMRL-4,6,0.0,0
2025-04-30,KMRL-4,7,0.67,0
2025-04-30,KMRL-4,8,0.07,0
2025-04-30,KMRL-4,9,0.42,0
2025-04-30,KMRL-5,1,0.81,0
2025-04-30,KMRL-5,2,0.94,0
2025-04-30,KMRL-5,3,1.23,0
2025-04-30,KMRL-5,4,0.72,0
2025-04-30,KMRL-5,5,0.23,0
2025-04-30,KMRL-5,6,1.76,0
2025-04-30,KMRL-5,7,1.33,0
2025-04-30,KMRL-5,8,0.14,0
2025-04-30,KMRL-6,1,1.4,0
2025-04-30,KMRL-6,2,2.88,0
2025-04-30,KMRL-6,3,0.81,0
2025-04-30,KMRL-6,4,0.26,0
2025-04-30,KMRL-6,5,0.75,0
2025-04-30,KMRL-6,6,0.34,0
2025-04-30,KMRL-6,7,0.9,0
2025-04-30,KMRL-6,8,0.63,0
2025-04-30,KMRL-7,1,5.3,0
2025-04-30,KMRL-7,2,1.92,0
2025-04-30,KMRL-7,3,0.48,0
2025-04-30,KMRL-7,4,2.58,0
2025-04-30,KMRL-7,5,0.72,0
2025-04-30,KMRL-7,6,0.64,0
2025-04-30,KMRL-7,7,0.99,0
2025-04-30,KMRL-8,1,0.01,0
2025-04-30,KMRL-8,2,2.78,0
2025-04-30,KMRL-8,3,0.61,0
2025-04-30,KMRL-8,4,1.19,0
2025-04-30,KMRL-8,5,0.24,0
2025-04-30,KMRL-8,6,1.1,0
2025-04-30,KMRL-8,7,0.67,0
2025-04-30,KMRL-8,8,0.44,0
2025-04-30,KMRL-9,1,7.06,0
2025-04-30,KMRL-9,2,1.36,0
2025-04-30,KMRL-9,3,2.14,0
2025-04-30,KMRL-9,4,0.03,0
2025-04-30,KMRL-9,5,0.72,0
2025-04-30,KMRL-9,6,4.39,0
2025-04-30,KMRL-9,7,2.85,0
2025-04-30,KMRL-9,8,1.54,0
2025-04-30,KMRL-9,9,4.61,0
2025-04-30,KMRL-10,1,2.33,0
2025-04-30,KMRL-10,2,2.93,0
2025-04-30,KMRL-10,3,1.69,0
2025-04-30,KMRL-10,4,3.39,0
2025-04-30,KMRL-10,5,1.34,0
2025-04-30,KMRL-10,6,1.7,0
2025-04-30,KMRL-10,7,11.87,0
2025-04-30,KMRL-11,1,0.09,0
2025-04-30,KMRL-11,2,0.09,0
2025-04-30,KMRL-11,3,0.04,0
2025-04-30,KMRL-11,4,0.31,0
2025-04-30,KMRL-11,5,0.41,0
2025-04-30,KMRL-11,6,0.08,0
2025-04-30,KMRL-11,7,0.64,0
2025-04-30,KMRL-12,1,0.7,0
2025-04-30,KMRL-12,2,1.11,0
2025-04-30,KMRL-12,3,2.98,0
2025-04-30,KMRL-12,4,0.77,0
2025-04-30,KMRL-12,5,0.09,0
2025-04-30,KMRL-12,6,0.07,0
2025-04-30,KMRL-12,7,1.2,0
2025-04-30,KMRL-12,8,0.84,0
2025-04-30,KMRL-12,9,0.14,0
2025-04-30,KMRL-13,1,0.58,0
2025-04-30,KMRL-13,2,2.77,0
2025-04-30,KMRL-13,3,1.67,0
2025-04-30,KMRL-13,4,1.76,0
2025-04-30,KMRL-13,5,0.47,0
2025-04-30,KMRL-13,6,1.98,0
2025-04-30,KMRL-13,7,2.94,0
2025-04-30,KMRL-13,8,4.33,0
2025-04-30,KMRL-13,9,2.67,0
2025-04-30,KMRL-14,1,0.69,0
2025-04-30,KMRL-14,2,0.89,0
2025-04-30,KMRL-14,3,0.53,0
2025-04-30,KMRL-14,4,0.21,0
2025-04-30,KMRL-14,5,1.71,0
2025-04-30,KMRL-14,6,0.61,0
2025-04-30,KMRL-14,7,0.72,0
2025-04-30,KMRL-14,8,3.69,0
2025-04-30,KMRL-15,1,3.36,0
2025-04-30,KMRL-15,2,0.71,0
2025-04-30,KMRL-15,3,0.03,0
2025-04-30,KMRL-15,4,0.4,0
2025-04-30,KMRL-15,5,2.22,0
2025-04-30,KMRL-15,6,0.27,0
2025-04-30,KMRL-15,7,5.78,0
2025-04-30,KMRL-15,8,0.07,0
2025-04-30,KMRL-16,1,0.67,0
2025-04-30,KMRL-16,2,0.58,0
2025-04-30,KMRL-16,3,0.24,0
2025-04-30,KMRL-16,4,2.37,0
2025-04-30,KMRL-16,5,0.77,0
2025-04-30,KMRL-16,6,0.21,0
2025-04-30,KMRL-16,7,0.39,0
2025-04-30,KMRL-17,1,1.02,0
2025-04-30,KMRL-17,2,0.28,0
2025-04-30,KMRL-17,3,1.69,0
2025-04-30,KMRL-17,4,0.14,0
2025-04-30,KMRL-17,5,0.25,0
2025-04-30,KMRL-17,6,0.13,0
2025-04-30,KMRL-17,7,0.09,0
2025-04-30,KMRL-17,8,0.29,0
2025-04-30,KMRL-17,9,5.68,0
2025-04-30,KMRL-18,1,0.08,0
2025-04-30,KMRL-18,2,0.19,0
2025-04-30,KMRL-18,3,0.25,0
2025-04-30,KMRL-18,4,0.77,0
2025-04-30,KMRL-18,5,1.09,0
2025-04-30,KMRL-18,6,1.12,0
2025-04-30,KMRL-18,7,0.01,0
2025-04-30,KMRL-18,8,0.84,0
2025-04-30,KMRL-18,9,0.8,0
2025-04-30,KMRL-19,1,1.46,0
2025-04-30,KMRL-19,2,0.95,0
2025-04-30,KMRL-19,3,3.19,0
2025-04-30,KMRL-19,4,0.84,0
2025-04-30,KMRL-19,5,0.52,0
2025-04-30,KMRL-19,6,0.74,0
2025-04-30,KMRL-19,7,1.16,0
2025-04-30,KMRL-20,1,0.84,0
2025-04-30,KMRL-20,2,3.27,0
2025-04-30,KMRL-20,3,7.55,0
2025-04-30,KMRL-20,4,3.17,0
2025-04-30,KMRL-20,5,2.07,0
2025-04-30,KMRL-20,6,5.58,0
2025-04-30,KMRL-20,7,4.82,0
2025-04-30,KMRL-20,8,1.6,0
2025-04-30,KMRL-21,1,1.85,0
