date,station,hour,passenger_count,is_weekend,is_am_peak,is_pm_peak
2025-05-14,Elamkulam,14,79,0,0,0
2025-05-14,Elamkulam,15,82,0,0,0
2025-05-14,Elamkulam,16,95,0,0,0
2025-05-14,Elamkulam,17,203,0,0,1
2025-05-14,Elamkulam,18,189,0,0,1
2025-05-14,Elamkulam,19,188,0,0,1
2025-05-14,Elamkulam,20,179,0,0,1
2025-05-14,Elamkulam,21,77,0,0,0
2025-05-14,Elamkulam,22,78,0,0,0
2025-05-14,Vyttila,6,75,0,0,0
2025-05-14,Vyttila,7,86,0,0,0
2025-05-14,Vyttila,8,191,0,1,0
2025-05-14,Vyttila,9,204,0,1,0
2025-05-14,Vyttila,10,190,0,1,0
2025-05-14,Vyttila,11,80,0,0,0
2025-05-14,Vyttila,12,89,0,0,0
2025-05-14,Vyttila,13,88,0,0,0
2025-05-14,Vyttila,14,91,0,0,0
2025-05-14,Vyttila,15,83,0,0,0
2025-05-14,Vyttila,16,84,0,0,0
2025-05-14,Vyttila,17,196,0,0,1
2025-05-14,Vyttila,18,214,0,0,1
2025-05-14,Vyttila,19,173,0,0,1
2025-05-14,Vyttila,20,219,0,0,1
2025-05-14,Vyttila,21,89,0,0,0
2025-05-14,Vyttila,22,71,0,0,0
2025-05-14,Thaikoodam,6,86,0,0,0
2025-05-14,Thaikoodam,7,83,0,0,0
2025-05-14,Thaikoodam,8,220,0,1,0
2025-05-14,Thaikoodam,9,209,0,1,0
2025-05-14,Thaikoodam,10,198,0,1,0
2025-05-14,Thaikoodam,11,67,0,0,0
2025-05-14,Thaikoodam,12,74,0,0,0
2025-05-14,Thaikoodam,13,82,0,0,0
2025-05-14,Thaikoodam,14,73,0,0,0
2025-05-14,Thaikoodam,15,71,0,0,0
2025-05-14,Thaikoodam,16,87,0,0,0
2025-05-14,Thaikoodam,17,212,0,0,1
2025-05-14,Thaikoodam,18,197,0,0,1
2025-05-14,Thaikoodam,19,179,0,0,1
2025-05-14,Thaikoodam,20,204,0,0,1
2025-05-14,Thaikoodam,21,64,0,0,0
2025-05-14,Thaikoodam,22,77,0,0,0
2025-05-14,Petta,6,92,0,0,0
2025-05-14,Petta,7,72,0,0,0
2025-05-14,Petta,8,183,0,1,0
2025-05-14,Petta,9,208,0,1,0
2025-05-14,Petta,10,204,0,1,0
2025-05-14,Petta,11,69,0,0,0
2025-05-14,Petta,12,79,0,0,0
2025-05-14,Petta,13,82,0,0,0
2025-05-14,Petta,14,78,0,0,0
2025-05-14,Petta,15,93,0,0,0
2025-05-14,Petta,16,89,0,0,0
2025-05-14,Petta,17,200,0,0,1
2025-05-14,Petta,18,183,0,0,1
2025-05-14,Petta,19,176,0,0,1
2025-05-14,Petta,20,209,0,0,1
2025-05-14,Petta,21,79,0,0,0
2025-05-14,Petta,22,68,0,0,0
2025-05-14,Vadakkekotta,6,81,0,0,0
2025-05-14,Vadakkekotta,7,87,0,0,0
2025-05-14,Vadakkekotta,8,188,0,1,0
2025-05-14,Vadakkekotta,9,200,0,1,0
2025-05-14,Vadakkekotta,10,217,0,1,0
2025-05-14,Vadakkekotta,11,63,0,0,0
2025-05-14,Vadakkekotta,12,82,0,0,0
2025-05-14,Vadakkekotta,13,92,0,0,0
2025-05-14,Vadakkekotta,14,100,0,0,0
2025-05-14,Vadakkekotta,15,70,0,0,0
2025-05-14,Vadakkekotta,16,85,0,0,0
2025-05-14,Vadakkekotta,17,202,0,0,1
2025-05-14,Vadakkekotta,18,178,0,0,1
2025-05-14,Vadakkekotta,19,197,0,0,1
2025-05-14,Vadakkekotta,20,196,0,0,1
2025-05-14,Vadakkekotta,21,72,0,0,0
2025-05-14,Vadakkekotta,22,87,0,0,0
2025-05-14,SN Junction,6,73,0,0,0
2025-05-14,SN Junction,7,65,0,0,0
2025-05-14,SN Junction,8,219,0,1,0
2025-05-14,SN Junction,9,195,0,1,0
2025-05-14,SN Junction,10,194,0,1,0
2025-05-14,SN Junction,11,84,0,0,0
2025-05-14,SN Junction,12,84,0,0,0
2025-05-14,SN Junction,13,94,0,0,0
2025-05-14,SN Junction,14,78,0,0,0
2025-05-14,SN Junction,15,89,0,0,0
2025-05-14,SN Junction,16,66,0,0,0
2025-05-14,SN Junction,17,214,0,0,1
2025-05-14,SN Junction,18,226,0,0,1
2025-05-14,SN Junction,19,217,0,0,1
2025-05-14,SN Junction,20,201,0,0,1
2025-05-14,SN Junction,21,75,0,0,0
2025-05-14,SN Junction,22,70,0,0,0
2025-05-14,Tripunithura Terminal,6,87,0,0,0
2025-05-14,Tripunithura Terminal,7,78,0,0,0
2025-05-14,Tripunithura Terminal,8,180,0,1,0
2025-05-14,Tripunithura Terminal,9,210,0,1,0
2025-05-14,Tripunithura Terminal,10,226,0,1,0
2025-05-14,Tripunithura Terminal,11,99,0,0,0
2025-05-14,Tripunithura Terminal,12,81,0,0,0
2025-05-14,Tripunithura Terminal,13,81,0,0,0
2025-05-14,Tripunithura Terminal,14,82,0,0,0
2025-05-14,Tripunithura Terminal,15,84,0,0,0
2025-05-14,Tripunithura Terminal,16,60,0,0,0
2025-05-14,Tripunithura Terminal,17,206,0,0,1
2025-05-14,Tripunithura Terminal,18,198,0,0,1
2025-05-14,Tripunithura Terminal,19,211,0,0,1
2025-05-14,Tripunithura Terminal,20,211,0,0,1
2025-05-14,Tripunithura Terminal,21,90,0,0,0
2025-05-14,Tripunithura Terminal,22,94,0,0,0
2025-05-21,Aluva,6,202,0,0,0
2025-05-21,Aluva,7,186,0,0,0
2025-05-21,Aluva,8,500,0,1,0
2025-05-21,Aluva,9,497,0,1,0
2025-05-21,Aluva,10,517,0,1,0
2025-05-21,Aluva,11,198,0,0,0
2025-05-21,Aluva,12,217,0,0,0
2025-05-21,Aluva,13,209,0,0,0
2025-05-21,Aluva,14,190,0,0,0
2025-05-21,Aluva,15,193,0,0,0
2025-05-21,Aluva,16,223,0,0,0
2025-05-21,Aluva,17,476,0,0,1
2025-05-21,Aluva,18,515,0,0,1
2025-05-21,Aluva,19,507,0,0,1
2025-05-21,Aluva,20,491,0,0,1
2025-05-21,Aluva,21,210,0,0,0
2025-05-21,Aluva,22,223,0,0,0
2025-05-21,Pulinchodu,6,66,0,0,0
2025-05-21,Pulinchodu,7,90,0,0,0
2025-05-21,Pulinchodu,8,186,0,1,0
2025-05-21,Pulinchodu,9,178,0,1,0
2025-05-21,Pulinchodu,10,176,0,1,0
2025-05-21,Pulinchodu,11,79,0,0,0
2025-05-21,Pulinchodu,12,82,0,0,0
2025-05-21,Pulinchodu,13,92,0,0,0
2025-05-21,Pulinchodu,14,82,0,0,0
2025-05-21,Pulinchodu,15,99,0,0,0
2025-05-21,Pulinchodu,16,75,0,0,0
2025-05-21,Pulinchodu,17,215,0,0,1
2025-05-21,Pulinchodu,18,199,0,0,1
2025-05-21,Pulinchodu,19,215,0,0,1
2025-05-21,Pulinchodu,20,201,0,0,1
2025-05-21,Pulinchodu,21,82,0,0,0
2025-05-21,Pulinchodu,22,94,0,0,0
2025-05-21,Companypady,6,84,0,0,0
2025-05-21,Companypady,7,74,0,0,0
2025-05-21,Companypady,8,200,0,1,0
2025-05-21,Companypady,9,196,0,1,0
2025-05-21,Companypady,10,204,0,1,0
2025-05-21,Companypady,11,73,0,0,0
2025-05-21,Companypady,12,80,0,0,0
2025-05-21,Companypady,13,63,0,0,0
2025-05-21,Companypady,14,84,0,0,0
2025-05-21,Companypady,15,88,0,0,0
2025-05-21,Companypady,16,60,0,0,0
2025-05-21,Companypady,17,188,0,0,1
2025-05-21,Companypady,18,206,0,0,1
2025-05-21,Companypady,19,217,0,0,1
2025-05-21,Companypady,20,198,0,0,1
2025-05-21,Companypady,21,72,0,0,0
2025-05-21,Companypady,22,94,0,0,0
2025-05-21,Ambattukavu,6,79,0,0,0
2025-05-21,Ambattukavu,7,86,0,0,0
2025-05-21,Ambattukavu,8,197,0,1,0
2025-05-21,Ambattukavu,9,199,0,1,0
2025-05-21,Ambattukavu,10,187,0,1,0
2025-05-21,Ambattukavu,11,69,0,0,0
2025-05-21,Ambattukavu,12,62,0,0,0
2025-05-21,Ambattukavu,13,97,0,0,0
2025-05-21,Ambattukavu,14,70,0,0,0
2025-05-21,Ambattukavu,15,74,0,0,0
2025-05-21,Ambattukavu,16,81,0,0,0
2025-05-21,Ambattukavu,17,195,0,0,1
2025-05-21,Ambattukavu,18,210,0,0,1
2025-05-21,Ambattukavu,19,204,0,0,1
2025-05-21,Ambattukavu,20,172,0,0,1
2025-05-21,Ambattukavu,21,87,0,0,0
2025-05-21,Ambattukavu,22,84,0,0,0
2025-05-21,Muttom,6,76,0,0,0
2025-05-21,Muttom,7,69,0,0,0
2025-05-21,Muttom,8,195,0,1,0
2025-05-21,Muttom,9,195,0,1,0
2025-05-21,Muttom,10,197,0,1,0
2025-05-21,Muttom,11,87,0,0,0
2025-05-21,Muttom,12,73,0,0,0
2025-05-21,Muttom,13,79,0,0,0
2025-05-21,Muttom,14,76,0,0,0
2025-05-21,Muttom,15,75,0,0,0
2025-05-21,Muttom,16,69,0,0,0
2025-05-21,Muttom,17,195,0,0,1
2025-05-21,Muttom,18,204,0,0,1
2025-05-21,Muttom,19,178,0,0,1
2025-05-21,Muttom,20,174,0,0,1
2025-05-21,Muttom,21,71,0,0,0
2025-05-21,Muttom,22,75,0,0,0
2025-05-21,Kalamassery,6,193,0,0,0
2025-05-21,Kalamassery,7,218,0,0,0
2025-05-21,Kalamassery,8,526,0,1,0
2025-05-21,Kalamassery,9,479,0,1,0
2025-05-21,Kalamassery,10,481,0,1,0
2025-05-21,Kalamassery,11,186,0,0,0
2025-05-21,Kalamassery,12,195,0,0,0
2025-05-21,Kalamassery,13,203,0,0,0
2025-05-21,Kalamassery,14,212,0,0,0
2025-05-21,Kalamassery,15,196,0,0,0
2025-05-21,Kalamassery,16,200,0,0,0
2025-05-21,Kalamassery,17,482,0,0,1
2025-05-21,Kalamassery,18,470,0,0,1
2025-05-21,Kalamassery,19,493,0,0,1
2025-05-21,Kalamassery,20,488,0,0,1
2025-05-21,Kalamassery,21,228,0,0,0
2025-05-21,Kalamassery,22,191,0,0,0
2025-05-21,CUSAT,6,73,0,0,0
2025-05-21,CUSAT,7,87,0,0,0
2025-05-21,CUSAT,8,184,0,1,0
2025-05-21,CUSAT,9,198,0,1,0
2025-05-21,CUSAT,10,203,0,1,0
2025-05-21,CUSAT,11,57,0,0,0
2025-05-21,CUSAT,12,63,0,0,0
2025-05-21,CUSAT,13,68,0,0,0
2025-05-21,CUSAT,14,67,0,0,0
2025-05-21,CUSAT,15,74,0,0,0
2025-05-21,CUSAT,16,69,0,0,0
2025-05-21,CUSAT,17,203,0,0,1
2025-05-21,CUSAT,18,199,0,0,1
2025-05-21,CUSAT,19,214,0,0,1
2025-05-21,CUSAT,20,181,0,0,1
2025-05-21,CUSAT,21,83,0,0,0
2025-05-21,CUSAT,22,72,0,0,0
2025-05-21,Pathadipalam,6,72,0,0,0
2025-05-21,Pathadipalam,7,87,0,0,0
2025-05-21,Pathadipalam,8,202,0,1,0
2025-05-21,Pathadipalam,9,202,0,1,0
2025-05-21,Pathadipalam,10,231,0,1,0
2025-05-21,Pathadipalam,11,79,0,0,0
2025-05-21,Pathadipalam,12,93,0,0,0
2025-05-21,Pathadipalam,13,82,0,0,0
2025-05-21,Pathadipalam,14,94,0,0,0
2025-05-21,Pathadipalam,15,97,0,0,0
2025-05-21,Pathadipalam,16,79,0,0,0
2025-05-21,Pathadipalam,17,205,0,0,1
2025-05-21,Pathadipalam,18,201,0,0,1
2025-05-21,Pathadipalam,19,174,0,0,1
2025-05-21,Pathadipalam,20,192,0,0,1
2025-05-21,Pathadipalam,21,71,0,0,0
2025-05-21,Pathadipalam,22,89,0,0,0
2025-05-21,Edappally,6,175,0,0,0
2025-05-21,Edappally,7,207,0,0,0
2025-05-21,Edappally,8,499,0,1,0
2025-05-21,Edappally,9,456,0,1,0
2025-05-21,Edappally,10,488,0,1,0
2025-05-21,Edappally,11,201,0,0,0
2025-05-21,Edappally,12,212,0,0,0
2025-05-21,Edappally,13,194,0,0,0
2025-05-21,Edappally,14,215,0,0,0
2025-05-21,Edappally,15,195,0,0,0
2025-05-21,Edappally,16,220,0,0,0
2025-05-21,Edappally,17,455,0,0,1
2025-05-21,Edappally,18,503,0,0,1
2025-05-21,Edappally,19,514,0,0,1
2025-05-21,Edappally,20,495,0,0,1
2025-05-21,Edappally,21,219,0,0,0
2025-05-21,Edappally,22,190,0,0,0
2025-05-21,Changampuzha Park,6,84,0,0,0
2025-05-21,Changampuzha Park,7,69,0,0,0
2025-05-21,Changampuzha Park,8,186,0,1,0
2025-05-21,Changampuzha Park,9,194,0,1,0
2025-05-21,Changampuzha Park,10,199,0,1,0
2025-05-21,Changampuzha Park,11,98,0,0,0
2025-05-21,Changampuzha Park,12,82,0,0,0
2025-05-21,Changampuzha Park,13,68,0,0,0
2025-05-21,Changampuzha Park,14,59,0,0,0
2025-05-21,Changampuzha Park,15,67,0,0,0
2025-05-21,Changampuzha Park,16,66,0,0,0
2025-05-21,Changampuzha Park,17,210,0,0,1
2025-05-21,Changampuzha Park,18,207,0,0,1
2025-05-21,Changampuzha Park,19,193,0,0,1
2025-05-21,Changampuzha Park,20,218,0,0,1
2025-05-21,Changampuzha Park,21,90,0,0,0
2025-05-21,Changampuzha Park,22,75,0,0,0
2025-05-21,Palarivattom,6,76,0,0,0
2025-05-21,Palarivattom,7,72,0,0,0
2025-05-21,Palarivattom,8,206,0,1,0
2025-05-21,Palarivattom,9,191,0,1,0
2025-05-21,Palarivattom,10,192,0,1,0
2025-05-21,Palarivattom,11,73,0,0,0
2025-05-21,Palarivattom,12,75,0,0,0
2025-05-21,Palarivattom,13,74,0,0,0
2025-05-21,Palarivattom,14,69,0,0,0
2025-05-21,Palarivattom,15,73,0,0,0
2025-05-21,Palarivattom,16,94,0,0,0
2025-05-21,Palarivattom,17,214,0,0,1
2025-05-21,Palarivattom,18,183,0,0,1
2025-05-21,Palarivattom,19,173,0,0,1
2025-05-21,Palarivattom,20,186,0,0,1
2025-05-21,Palarivattom,21,76,0,0,0
2025-05-21,Palarivattom,22,102,0,0,0
2025-05-21,JLN Stadium,6,76,0,0,0
2025-05-21,JLN Stadium,7,68,0,0,0
2025-05-21,JLN Stadium,8,232,0,1,0
2025-05-21,JLN Stadium,9,200,0,1,0
2025-05-21,JLN Stadium,10,206,0,1,0
2025-05-21,JLN Stadium,11,72,0,0,0
2025-05-21,JLN Stadium,12,91,0,0,0
2025-05-21,JLN Stadium,13,84,0,0,0
2025-05-21,JLN Stadium,14,74,0,0,0
2025-05-21,JLN Stadium,15,81,0,0,0
2025-05-21,JLN Stadium,16,79,0,0,0
2025-05-21,JLN Stadium,17,194,0,0,1
2025-05-21,JLN Stadium,18,217,0,0,1
2025-05-21,JLN Stadium,19,196,0,0,1
2025-05-21,JLN Stadium,20,200,0,0,1
2025-05-21,JLN Stadium,21,77,0,0,0
2025-05-21,JLN Stadium,22,83,0,0,0
2025-05-21,Kaloor Town Hall,6,94,0,0,0
2025-05-21,Kaloor Town Hall,7,88,0,0,0
2025-05-21,Kaloor Town Hall,8,221,0,1,0
2025-05-21,Kaloor Town Hall,9,179,0,1,0
2025-05-21,Kaloor Town Hall,10,208,0,1,0
2025-05-21,Kaloor Town Hall,11,86,0,0,0
2025-05-21,Kaloor Town Hall,12,72,0,0,0
2025-05-21,Kaloor Town Hall,13,82,0,0,0
2025-05-21,Kaloor Town Hall,14,84,0,0,0
2025-05-21,Kaloor Town Hall,15,79,0,0,0
2025-05-21,Kaloor Town Hall,16,82,0,0,0
2025-05-21,Kaloor Town Hall,17,194,0,0,1
2025-05-21,Kaloor Town Hall,18,209,0,0,1
2025-05-21,Kaloor Town Hall,19,226,0,0,1
2025-05-21,Kaloor Town Hall,20,200,0,0,1
2025-05-21,Kaloor Town Hall,21,68,0,0,0
2025-05-21,Kaloor Town Hall,22,74,0,0,0
2025-05-21,MG Road,6,223,0,0,0
2025-05-21,MG Road,7,183,0,0,0
2025-05-21,MG Road,8,482,0,1,0
2025-05-21,MG Road,9,472,0,1,0
2025-05-21,MG Road,10,515,0,1,0
2025-05-21,MG Road,11,181,0,0,0
2025-05-21,MG Road,12,201,0,0,0
2025-05-21,MG Road,13,213,0,0,0
2025-05-21,MG Road,14,210,0,0,0
2025-05-21,MG Road,15,211,0,0,0
2025-05-21,MG Road,16,187,0,0,0
2025-05-21,MG Road,17,486,0,0,1
2025-05-21,MG Road,18,501,0,0,1
2025-05-21,MG Road,19,463,0,0,1
2025-05-21,MG Road,20,512,0,0,1
2025-05-21,MG Road,21,203,0,0,0
2025-05-21,MG Road,22,189,0,0,0
2025-05-21,Maharaja's College,6,72,0,0,0
2025-05-21,Maharaja's College,7,55,0,0,0
2025-05-21,Maharaja's College,8,223,0,1,0
2025-05-21,Maharaja's College,9,195,0,1,0
2025-05-21,Maharaja's College,10,209,0,1,0
2025-05-21,Maharaja's College,11,67,0,0,0
2025-05-21,Maharaja's College,12,80,0,0,0
2025-05-21,Maharaja's College,13,73,0,0,0
2025-05-21,Maharaja's College,14,77,0,0,0
2025-05-21,Maharaja's College,15,87,0,0,0
2025-05-21,Maharaja's College,16,90,0,0,0
2025-05-21,Maharaja's College,17,187,0,0,1
2025-05-21,Maharaja's College,18,208,0,0,1
2025-05-21,Maharaja's College,19,214,0,0,1
2025-05-21,Maharaja's College,20,193,0,0,1
2025-05-21,Maharaja's College,21,87,0,0,0
2025-05-21,Maharaja's College,22,80,0,0,0
2025-05-21,Ernakulam South,6,177,0,0,0
2025-05-21,Ernakulam South,7,193,0,0,0
2025-05-21,Ernakulam South,8,539,0,1,0
2025-05-21,Ernakulam South,9,514,0,1,0
2025-05-21,Ernakulam South,10,529,0,1,0
2025-05-21,Ernakulam South,11,210,0,0,0
2025-05-21,Ernakulam South,12,206,0,0,0
2025-05-21,Ernakulam South,13,207,0,0,0
2025-05-21,Ernakulam South,14,199,0,0,0
2025-05-21,Ernakulam South,15,204,0,0,0
2025-05-21,Ernakulam South,16,185,0,0,0
2025-05-21,Ernakulam South,17,501,0,0,1
2025-05-21,Ernakulam South,18,478,0,0,1
2025-05-21,Ernakulam South,19,523,0,0,1
2025-05-21,Ernakulam South,20,473,0,0,1
2025-05-21,Ernakulam South,21,186,0,0,0
2025-05-21,Ernakulam South,22,199,0,0,0
2025-05-21,Kadavanthra,6,62,0,0,0
2025-05-21,Kadavanthra,7,75,0,0,0
2025-05-21,Kadavanthra,8,210,0,1,0
2025-05-21,Kadavanthra,9,194,0,1,0
2025-05-21,Kadavanthra,10,212,0,1,0
2025-05-21,Kadavanthra,11,76,0,0,0
2025-05-21,Kadavanthra,12,70,0,0,0
2025-05-21,Kadavanthra,13,72,0,0,0
2025-05-21,Kadavanthra,14,86,0,0,0
2025-05-21,Kadavanthra,15,90,0,0,0
2025-05-21,Kadavanthra,16,77,0,0,0
2025-05-21,Kadavanthra,17,193,0,0,1
2025-05-21,Kadavanthra,18,231,0,0,1
2025-05-21,Kadavanthra,19,205,0,0,1
2025-05-21,Kadavanthra,20,226,0,0,1
2025-05-21,Kadavanthra,21,73,0,0,0
2025-05-21,Kadavanthra,22,81,0,0,0
2025-05-21,Elamkulam,6,75,0,0,0
2025-05-21,Elamkulam,7,63,0,0,0
2025-05-21,Elamkulam,8,206,0,1,0
2025-05-21,Elamkulam,9,188,0,1,0
2025-05-21,Elamkulam,10,214,0,1,0
2025-05-21,Elamkulam,11,86,0,0,0
2025-05-21,Elamkulam,12,68,0,0,0
2025-05-21,Elamkulam,13,80,0,0,0
2025-05-21,Elamkulam,14,77,0,0,0
2025-05-21,Elamkulam,15,78,0,0,0
2025-05-21,Elamkulam,16,82,0,0,0
2025-05-21,Elamkulam,17,188,0,0,1
2025-05-21,Elamkulam,18,191,0,0,1
2025-05-21,Elamkulam,19,216,0,0,1
2025-05-21,Elamkulam,20,221,0,0,1
2025-05-21,Elamkulam,21,71,0,0,0
2025-05-21,Elamkulam,22,89,0,0,0
2025-05-21,Vyttila,6,88,0,0,0
2025-05-21,Vyttila,7,68,0,0,0
2025-05-21,Vyttila,8,213,0,1,0
2025-05-21,Vyttila,9,200,0,1,0
2025-05-21,Vyttila,10,193,0,1,0
2025-05-21,Vyttila,11,70,0,0,0
2025-05-21,Vyttila,12,74,0,0,0
2025-05-21,Vyttila,13,64,0,0,0
2025-05-21,Vyttila,14,82,0,0,0
2025-05-21,Vyttila,15,80,0,0,0
2025-05-21,Vyttila,16,91,0,0,0
2025-05-21,Vyttila,17,165,0,0,1
2025-05-21,Vyttila,18,203,0,0,1
2025-05-21,Vyttila,19,182,0,0,1
2025-05-21,Vyttila,20,188,0,0,1
2025-05-21,Vyttila,21,81,0,0,0
2025-05-21,Vyttila,22,84,0,0,0
2025-05-21,Thaikoodam,6,61,0,0,0
2025-05-21,Thaikoodam,7,85,0,0,0
2025-05-21,Thaikoodam,8,221,0,1,0
2025-05-21,Thaikoodam,9,212,0,1,0
2025-05-21,Thaikoodam,10,229,0,1,0
2025-05-21,Thaikoodam,11,71,0,0,0
2025-05-21,Thaikoodam,12,80,0,0,0
2025-05-21,Thaikoodam,13,73,0,0,0
2025-05-21,Thaikoodam,14,96,0,0,0
2025-05-21,Thaikoodam,15,89,0,0,0
2025-05-21,Thaikoodam,16,87,0,0,0
2025-05-21,Thaikoodam,17,213,0,0,1
2025-05-21,Thaikoodam,18,201,0,0,1
2025-05-21,Thaikoodam,19,225,0,0,1
2025-05-21,Thaikoodam,20,193,0,0,1
2025-05-21,Thaikoodam,21,72,0,0,0
2025-05-21,Thaikoodam,22,92,0,0,0
2025-05-21,Petta,6,90,0,0,0
2025-05-21,Petta,7,74,0,0,0
2025-05-21,Petta,8,217,0,1,0
2025-05-21,Petta,9,200,0,1,0
2025-05-21,Petta,10,203,0,1,0
2025-05-21,Petta,11,71,0,0,0
2025-05-21,Petta,12,87,0,0,0
2025-05-21,Petta,13,77,0,0,0
2025-05-21,Petta,14,93,0,0,0
2025-05-21,Petta,15,85,0,0,0
2025-05-21,Petta,16,88,0,0,0
2025-05-21,Petta,17,200,0,0,1
2025-05-21,Petta,18,181,0,0,1
2025-05-21,Petta,19,224,0,0,1
2025-05-21,Petta,20,209,0,0,1
2025-05-21,Petta,21,76,0,0,0
2025-05-21,Petta,22,70,0,0,0
2025-05-21,Vadakkekotta,6,80,0,0,0
2025-05-21,Vadakkekotta,7,91,0,0,0
2025-05-21,Vadakkekotta,8,227,0,1,0
2025-05-21,Vadakkekotta,9,216,0,1,0
2025-05-21,Vadakkekotta,10,172,0,1,0
2025-05-21,Vadakkekotta,11,92,0,0,0
2025-05-21,Vadakkekotta,12,80,0,0,0
2025-05-21,Vadakkekotta,13,69,0,0,0
2025-05-21,Vadakkekotta,14,97,0,0,0
2025-05-21,Vadakkekotta,15,84,0,0,0
2025-05-21,Vadakkekotta,16,96,0,0,0
2025-05-21,Vadakkekotta,17,208,0,0,1
2025-05-21,Vadakkekotta,18,180,0,0,1
2025-05-21,Vadakkekotta,19,203,0,0,1
2025-05-21,Vadakkekotta,20,179,0,0,1
2025-05-21,Vadakkekotta,21,80,0,0,0
2025-05-21,Vadakkekotta,22,100,0,0,0
2025-05-21,SN Junction,6,84,0,0,0
2025-05-21,SN Junction,7,78,0,0,0
2025-05-21,SN Junction,8,217,0,1,0
2025-05-21,SN Junction,9,205,0,1,0
2025-05-21,SN Junction,10,209,0,1,0
2025-05-21,SN Junction,11,75,0,0,0
2025-05-21,SN Junction,12,75,0,0,0
2025-05-21,SN Junction,13,74,0,0,0
2025-05-21,SN Junction,14,70,0,0,0
2025-05-21,SN Junction,15,78,0,0,0
2025-05-21,SN Junction,16,85,0,0,0
2025-05-21,SN Junction,17,218,0,0,1
2025-05-21,SN Junction,18,201,0,0,1
2025-05-21,SN Junction,19,169,0,0,1
2025-05-21,SN Junction,20,186,0,0,1
2025-05-21,SN Junction,21,77,0,0,0
2025-05-21,SN Junction,22,87,0,0,0
2025-05-21,Tripunithura Terminal,6,82,0,0,0
2025-05-21,Tripunithura Terminal,7,79,0,0,0
2025-05-21,Tripunithura Terminal,8,215,0,1,0
2025-05-21,Tripunithura Terminal,9,182,0,1,0
2025-05-21,Tripunithura Terminal,10,193,0,1,0
2025-05-21,Tripunithura Terminal,11,78,0,0,0
2025-05-21,Tripunithura Terminal,12,74,0,0,0
2025-05-21,Tripunithura Terminal,13,85,0,0,0
2025-05-21,Tripunithura Terminal,14,78,0,0,0
2025-05-21,Tripunithura Terminal,15,84,0,0,0
2025-05-21,Tripunithura Terminal,16,71,0,0,0
2025-05-21,Tripunithura Terminal,17,199,0,0,1
2025-05-21,Tripunithura Terminal,18,198,0,0,1
2025-05-21,Tripunithura Terminal,19,204,0,0,1
2025-05-21,Tripunithura Terminal,20,213,0,0,1
2025-05-21,Tripunithura Terminal,21,90,0,0,0
2025-05-21,Tripunithura Terminal,22,87,0,0,0
2025-05-28,Aluva,6,210,0,0,0
2025-05-28,Aluva,7,192,0,0,0
2025-05-28,Aluva,8,489,0,1,0
2025-05-28,Aluva,9,553,0,1,0
2025-05-28,Aluva,10,488,0,1,0
2025-05-28,Aluva,11,202,0,0,0
2025-05-28,Aluva,12,211,0,0,0
2025-05-28,Aluva,13,200,0,0,0
2025-05-28,Aluva,14,186,0,0,0
2025-05-28,Aluva,15,165,0,0,0
2025-05-28,Aluva,16,216,0,0,0
2025-05-28,Aluva,17,496,0,0,1
2025-05-28,Aluva,18,489,0,0,1
2025-05-28,Aluva,19,514,0,0,1
2025-05-28,Aluva,20,522,0,0,1
2025-05-28,Aluva,21,196,0,0,0
2025-05-28,Aluva,22,177,0,0,0
2025-05-28,Pulinchodu,6,86,0,0,0
2025-05-28,Pulinchodu,7,66,0,0,0
2025-05-28,Pulinchodu,8,227,0,1,0
2025-05-28,Pulinchodu,9,186,0,1,0
2025-05-28,Pulinchodu,10,217,0,1,0
2025-05-28,Pulinchodu,11,73,0,0,0
2025-05-28,Pulinchodu,12,69,0,0,0
2025-05-28,Pulinchodu,13,68,0,0,0
2025-05-28,Pulinchodu,14,80,0,0,0
2025-05-28,Pulinchodu,15,81,0,0,0
2025-05-28,Pulinchodu,16,71,0,0,0
2025-05-28,Pulinchodu,17,234,0,0,1
2025-05-28,Pulinchodu,18,192,0,0,1
2025-05-28,Pulinchodu,19,188,0,0,1
2025-05-28,Pulinchodu,20,191,0,0,1
2025-05-28,Pulinchodu,21,89,0,0,0
2025-05-28,Pulinchodu,22,71,0,0,0
2025-05-28,Companypady,6,83,0,0,0
2025-05-28,Companypady,7,103,0,0,0
2025-05-28,Companypady,8,208,0,1,0
2025-05-28,Companypady,9,205,0,1,0
2025-05-28,Companypady,10,187,0,1,0
2025-05-28,Companypady,11,83,0,0,0
2025-05-28,Companypady,12,87,0,0,0
2025-05-28,Companypady,13,77,0,0,0
2025-05-28,Companypady,14,84,0,0,0
2025-05-28,Companypady,15,87,0,0,0
2025-05-28,Companypady,16,95,0,0,0
2025-05-28,Companypady,17,197,0,0,1
2025-05-28,Companypady,18,189,0,0,1
2025-05-28,Companypady,19,209,0,0,1
2025-05-28,Companypady,20,193,0,0,1
2025-05-28,Companypady,21,84,0,0,0
2025-05-28,Companypady,22,76,0,0,0
2025-05-28,Ambattukavu,6,81,0,0,0
2025-05-28,Ambattukavu,7,74,0,0,0
2025-05-28,Ambattukavu,8,201,0,1,0
2025-05-28,Ambattukavu,9,205,0,1,0
2025-05-28,Ambattukavu,10,207,0,1,0
2025-05-28,Ambattukavu,11,68,0,0,0
2025-05-28,Ambattukavu,12,82,0,0,0
2025-05-28,Ambattukavu,13,87,0,0,0
2025-05-28,Ambattukavu,14,84,0,0,0
